balance_id,company_id,year,month,cash,inventory,accounts_receivable,fixed_assets,accounts_payable,short_term_debt,long_term_debt,equity
3408,2,2025,6,181871,162984,297091,2448612,232949,357897,509299,2642745
3409,1,2022,6,787481,127965,309575,2305925,161076,91788,574560,4993312
3410,2,2023,11,294054,386736,68292,2457551,95620,327717,1494382,4140735
3411,4,2023,6,396283,84273,324141,464669,272085,318936,301635,4066243
3412,2,2022,1,191187,286888,307731,915023,159940,325702,418797,3596303
3413,1,2021,6,307240,226281,348112,2029581,246148,395461,1638114,1646944
3414,3,2021,10,784624,211568,332852,2058107,230423,340359,1106677,3493839
3415,5,2024,7,403175,177190,57649,2993766,144483,248381,515938,4216646
3416,5,2022,12,949668,478756,142996,2397022,108471,216993,1902466,2477012
3417,4,2025,10,286340,467629,252013,1453536,174282,371304,588581,879528
3418,3,2023,1,733182,61627,74149,784988,115687,149075,1934251,3667540
3419,1,2022,9,938598,187679,130231,1108565,135545,390018,351897,3141107
3420,4,2025,12,626588,299287,164648,1291716,78089,194581,1254579,4539853
3421,4,2024,11,411782,131614,325712,1970826,135896,334324,1612084,1205478
3422,2,2022,7,753397,327786,149882,2647462,71409,192902,1045847,2305080
3423,4,2024,1,841722,202096,102355,1632261,182000,264886,451637,4939476
3424,1,2024,12,520648,142953,386409,1977333,114743,252683,1575461,1299701
3425,3,2021,7,830175,119312,286136,560883,280958,102973,1639308,2015639
3426,3,2021,12,440190,312021,367376,2554826,240989,171614,923038,3430205
3427,2,2022,3,572851,409583,90953,2589776,101970,123829,1125157,4817258
3428,3,2025,2,532288,187665,176477,2617061,55987,99791,1831318,2194086
3429,5,2021,4,497126,128008,312522,2539701,191144,241461,830696,4696780
3430,4,2024,5,995568,479896,173370,394063,85085,374976,519233,3687584
3431,4,2021,9,538899,200475,107632,2430226,297108,291543,734537,4726112
3432,3,2022,11,455027,361593,232919,1641197,298181,210568,1311136,3277133
3433,4,2024,2,635653,308722,363155,1605657,146698,229618,1643516,2212302
3434,5,2023,10,188813,106750,151530,2770291,92987,67514,1193409,4013148
3435,2,2022,2,155764,465820,158472,2792200,136537,132421,1014874,1050529
3436,5,2023,12,732212,458208,246765,1788130,240278,59369,1557509,4297145
3437,3,2022,4,595938,197800,145371,1056817,256600,329743,757791,4712249
3438,4,2023,1,502645,189586,271931,695120,166009,195142,800310,2190960
3439,5,2024,5,926649,259538,162308,1112111,111101,290880,342784,2631162
3440,1,2024,2,356798,399348,341202,1657636,111340,261791,1645294,2867806
3441,4,2021,11,287158,229601,232368,2938490,295528,382270,1734010,767485
3442,2,2024,11,535493,481692,216121,1208249,141455,274918,887001,2864231
3443,5,2022,2,451333,388665,194454,1207699,106642,206425,1820280,3002854
3444,2,2024,6,949175,157592,388234,1806515,271417,189310,1487756,2314622
3445,3,2024,4,765483,465010,84264,2478885,299999,262840,670871,3395740
3446,3,2021,12,701888,203524,399279,2973588,147335,91292,1320575,2111020
3447,5,2021,2,370638,430560,184112,325491,92723,277192,612351,3052219
3448,3,2022,1,573284,475638,68262,1099692,196017,254359,1103973,3976302
3449,3,2023,1,748523,206460,281528,2583588,125278,349809,293261,4808340
3450,2,2021,12,261364,289024,129085,2775206,259774,304425,789216,1008039
3451,3,2022,1,151158,74845,68826,1945682,152357,251447,594014,4359937
3452,4,2023,4,727184,104812,103892,771029,147376,321533,1034699,3980785
3453,1,2023,8,303438,473438,134220,2839134,219424,213074,1715826,2589706
3454,5,2025,8,861183,183524,290751,1754316,175627,246080,1742701,4897772
3455,1,2022,10,923813,431260,365625,2906853,298094,343371,434160,2696386
3456,2,2022,5,769855,414790,346077,2761239,180823,243691,886725,883362
3457,5,2021,5,452269,155091,311150,1781594,214370,311764,1396316,2639940
3458,4,2023,1,922490,114216,136456,2086273,112266,240719,753245,1886065
3459,3,2025,7,242841,70432,248469,1475625,118025,335477,606457,1327563
3460,1,2023,8,620850,194458,147775,2230752,135445,396880,338441,3088707
3461,3,2023,7,503111,407177,359282,1393298,198070,83747,1291970,605696
3462,3,2023,4,444813,54513,98928,2707491,113741,197852,370412,3513438
3463,1,2023,7,573379,127373,93360,2670759,56451,371904,1785940,1018886
3464,3,2025,6,262003,376623,347701,1206751,145587,325498,1989128,4622915
3465,5,2025,7,405444,181689,217666,897892,181631,318731,1225081,2224306
3466,1,2025,11,237159,499340,253636,1806373,296201,192301,1224566,2162465
3467,2,2021,6,940078,141460,389412,2878954,92540,86789,690749,646222
3468,1,2021,8,730721,481212,53793,2289450,190132,298971,661422,1685815
3469,5,2023,11,657215,242745,382085,2290138,276597,168336,1111716,2989148
3470,4,2024,4,987577,467953,308117,2268858,160243,163250,1906129,686792
3471,2,2022,5,457953,107510,185766,2325674,113612,361258,1915831,969067
3472,1,2022,10,658603,399489,102815,1529457,134706,260817,676776,3849244
3473,4,2023,3,522628,489371,87588,561604,82260,110026,515448,2840771
3474,4,2022,6,914779,301130,352013,641772,282645,247446,409812,2207135
3475,2,2023,5,847289,357788,58154,1208750,259249,271726,1640195,2272843
3476,3,2024,1,551568,75297,272603,1873772,273863,396013,1551523,2644334
3477,1,2023,7,863240,489229,257106,496019,153071,70808,705997,1963836
3478,5,2023,12,592791,274438,54812,543354,137515,72942,816174,2072036
3479,3,2022,12,269975,482622,170915,1214919,205104,360475,1700022,2180144
3480,3,2025,6,901085,173504,195193,481988,199260,84427,1787624,2883072
3481,1,2021,1,655368,431564,292769,1453206,115728,166555,1472692,3485460
3482,3,2022,5,390512,472084,362948,1756155,111687,135580,1676432,1870360
3483,3,2025,8,469271,305479,321700,1412608,62784,282307,445258,2651715
3484,5,2025,9,193880,135659,63732,2865188,233709,284006,1838543,3914863
3485,3,2023,6,663475,404178,207179,2074364,264227,86706,920521,1179093
3486,2,2021,5,996435,120953,254623,842040,288387,103094,1301768,4913140
3487,1,2025,10,152793,128821,356347,2836203,196450,62406,315711,3309434
3488,5,2023,8,143809,452050,70028,1655061,166033,389829,522509,4306227
3489,4,2021,6,402152,258708,247494,2422039,147213,297658,698877,4490763
3490,3,2023,8,391407,90712,329846,450983,222850,325211,1975506,1357808
3491,4,2024,3,620303,367595,249982,2645248,176107,307295,413928,2289712
3492,5,2021,12,184390,99893,83141,873567,142692,264538,999452,3963195
3493,5,2022,10,906484,422556,247851,1895218,148258,281743,979513,4074894
3494,2,2024,7,556965,351045,349224,2344034,169075,76381,304673,1728835
3495,3,2023,8,886692,356682,87153,2364277,95238,279694,1340932,4776676
3496,1,2025,2,387097,105220,67224,1336111,259905,189413,1376116,2296044
3497,2,2022,11,122151,424914,323241,2223907,260815,137728,1876291,546037
3498,5,2024,9,542081,282695,50202,1589513,116370,372250,1772840,1393960
3499,2,2025,8,254412,211235,119242,1260708,230840,290021,1871091,2420757
3500,3,2021,11,881075,269634,163036,1663563,183153,395316,1628601,4560354
3501,2,2022,2,861702,99489,198092,434718,240468,301042,590657,2238168
3502,3,2021,11,170113,439100,298030,1964878,145671,258763,1210369,3987777
3503,1,2021,8,731608,82448,86572,452764,255764,218272,1951401,1397761
3504,5,2022,3,581525,429303,169010,1893809,94347,287510,1593038,3576708
3505,1,2025,11,236268,215305,90915,764529,150123,69370,1131525,4105805
3506,4,2024,5,661720,357913,71725,463427,166487,178928,936638,1466562
3507,2,2021,7,203344,139483,399206,2895198,72016,279199,1600656,661193
3508,4,2023,6,297739,116022,253369,2424284,282920,140307,1622628,1014986
3509,1,2025,2,826651,392892,300891,481843,143757,356268,299970,2797219
3510,1,2022,5,303407,144507,80401,1808594,152634,399782,1480902,1919695
3511,1,2024,4,433345,105950,80874,1960099,216391,250031,1769700,4830349
3512,3,2021,9,312763,214686,221698,1852177,247870,142317,883561,2856172
3513,3,2025,12,831861,251136,148486,1803600,189297,373365,903535,2459206
3514,2,2022,2,514412,491532,216504,2806166,78943,175111,1356073,4069704
3515,4,2021,12,288292,120169,185171,2790460,88288,254660,1399556,522936
3516,3,2023,8,551578,249081,272320,967499,212068,189134,438077,500236
3517,5,2025,2,941656,389657,326520,1219814,106989,89450,213774,1695186
3518,1,2024,1,515561,112769,190135,2838153,231399,132813,1139675,1313751
3519,4,2021,1,332316,231158,206115,763627,60798,316241,762146,3527239
3520,4,2021,12,829694,275763,175445,1940149,66013,184265,1606005,1580315
3521,3,2025,5,572610,343299,80557,1365177,205659,284208,1597144,4112079
3522,2,2024,11,134521,207699,184100,946171,116168,91561,831356,2861912
3523,5,2024,8,816802,302484,326223,1601259,171519,369027,1669874,3051207
3524,2,2025,8,974808,312311,306164,1833915,178815,116620,936124,1775217
3525,4,2025,3,488360,176154,50726,1924177,190125,193750,289532,3288705
3526,1,2021,2,136396,74368,194836,2998291,112278,351795,1240551,2616113
3527,4,2025,2,897859,226868,343326,2870737,291962,389999,1003257,1501162
3528,1,2023,1,909274,88733,203766,735419,93481,83262,728570,4041543
3529,1,2023,11,681737,138133,68411,1771711,224771,288037,607093,3044842
3530,4,2025,3,165871,326781,304966,999616,61213,161354,769029,2700595
3531,4,2023,12,325770,190032,211020,1935154,234654,335430,1091597,3957610
3532,1,2021,10,621315,499965,122258,376736,207778,365556,1615735,3862360
3533,3,2024,4,983466,172948,80139,2247560,120444,320942,1250534,1489076
3534,5,2021,6,787281,490066,329224,2942369,235578,90925,819823,4571740
3535,3,2021,4,503434,120346,262327,2289739,165668,198703,337137,3049765
3536,1,2025,6,349045,65814,356691,522152,119689,213631,781490,723572
3537,2,2022,7,685537,458990,65278,2181997,53505,244042,401333,4346000
3538,3,2023,5,117603,470655,81634,1516120,55823,190434,698256,4498009
3539,1,2022,5,441145,95813,156680,1910822,64405,64141,1958376,1877612
3540,2,2024,5,446428,243855,298367,1093482,274581,145785,1502037,3576103
3541,4,2023,12,523504,292387,112611,2605499,183573,168713,730866,2859432
3542,3,2021,12,196335,277115,157966,352505,124342,108135,1312693,1395971
3543,5,2023,1,558616,296290,229471,2775670,171662,371473,1424418,956471
3544,3,2022,12,571127,439087,209745,2269022,115004,264248,1869193,2556529
3545,5,2021,10,849976,282698,272295,1155262,211326,207559,426321,2000073
3546,5,2025,5,417570,125086,67429,2531701,231900,155829,872298,946417
3547,4,2024,7,737984,159954,178131,1431752,268185,53691,1372642,3450001
3548,1,2024,7,625647,300075,215143,1898258,67655,107706,362681,601267
3549,3,2022,1,602713,207699,77546,2882654,132933,244696,321913,3574546
3550,5,2025,7,174122,219945,362798,2282624,197123,69997,204744,2859428
3551,1,2023,10,241850,61998,355603,2221411,126672,373962,633460,3249623
3552,3,2025,5,630837,97263,280328,1006880,298988,388356,950285,792708
3553,4,2023,5,542898,298726,182571,600702,177105,64880,1806615,1114860
3554,1,2025,12,681118,328039,388896,2508187,221904,386636,512824,3729510
3555,3,2021,7,127321,316772,252995,2515579,278976,374005,1877412,2194240
3556,2,2024,4,376432,74907,161336,2232187,167380,153629,1814206,4996689
3557,5,2025,5,795397,254429,87360,470259,282930,236349,1867222,3304270
3558,5,2023,8,305316,474928,318197,448832,286757,126273,255237,4911106
3559,3,2023,9,966390,489868,95822,1255480,171649,109327,528800,4095823
3560,2,2023,5,784833,223552,369707,1730282,60881,270200,1292765,4726110
3561,5,2022,10,800669,75848,325748,940250,167745,147296,217135,2403833
3562,3,2022,6,984507,361650,120543,474257,286474,274584,1745310,806069
3563,1,2021,10,191918,171248,375320,2504394,137826,330571,1151777,1851721
3564,2,2025,2,660496,453612,386139,669743,127583,269508,1884910,2638802
3565,3,2021,7,957890,59973,54965,2293996,213847,142866,550945,1225311
3566,4,2021,1,799752,172139,292360,1273562,235618,222100,602888,1304901
3567,3,2025,5,287853,364876,211436,2100238,297968,56352,1969061,3890896
3568,5,2025,9,614869,415898,85894,1612650,270440,206655,1029682,1420644
3569,2,2022,4,376735,101092,54864,1329161,123284,299867,556742,4802449
3570,1,2021,6,799186,357372,359001,2803375,60094,134639,321046,4375282
3571,2,2024,6,594900,435258,87766,1005584,268020,335284,1811826,2843893
3572,3,2021,6,576296,112516,289800,2122549,99332,326076,596313,2560021
3573,2,2025,10,501841,437996,340053,1305138,202761,196885,524204,1086242
3574,5,2023,6,131729,269459,78036,1387427,116565,352530,1617012,4772215
3575,2,2022,4,988813,232638,365607,1791066,241699,255918,736851,991077
3576,3,2025,11,291172,182159,181689,2893250,183960,373465,1270025,2814302
3577,1,2022,6,204782,279580,205755,370427,156786,383945,672024,2451246
3578,5,2022,9,588831,294968,103065,321671,66550,82020,852953,1320635
3579,3,2021,8,262539,483988,114044,1628305,272464,294447,521765,2895310
3580,2,2025,3,691280,123377,292973,2827384,140121,78134,1224263,691304
3581,5,2021,4,493810,366476,250865,2646703,145007,91134,900868,972345
3582,4,2025,9,728824,490480,227581,2692432,158425,114523,259276,2950114
3583,3,2025,8,999124,163112,197510,794731,63540,251795,979441,3054886
3584,3,2023,9,331891,251700,268934,2273429,175455,288928,206582,526800
3585,4,2022,1,207210,283029,59461,2779383,113778,343973,702775,2606667
3586,4,2021,5,211084,388062,238797,417613,233120,175752,1644512,3319581
3587,1,2021,1,637777,339097,377076,1958251,86580,147980,1160945,3523963
3588,4,2023,12,363632,476109,275929,2156133,118256,166934,1752887,3390440
3589,3,2023,3,666842,58020,149696,2534092,60822,191841,1593699,1441699
3590,4,2024,2,833929,463916,168049,1716493,246808,201270,1187316,2706174
3591,3,2025,11,989525,187708,128506,2785366,86463,278695,1626719,956256
3592,2,2023,12,926838,307564,112155,2174379,239393,287265,1289593,2683023
3593,2,2022,9,835687,204551,355387,1924828,130762,77318,643364,2855698
3594,4,2025,6,990420,246841,221417,671612,269166,385107,932880,1373497
3595,4,2024,6,779598,385696,381899,346968,163586,180725,1258502,540883
3596,3,2021,2,966321,338723,231666,554250,89697,360595,763791,1930747
3597,1,2022,1,780096,408486,365176,2688970,267256,261111,1619595,4180649
3598,3,2024,11,353210,281087,393692,390425,275965,391447,1245666,937308
3599,1,2023,9,558121,204014,247059,1798883,82766,210636,1844249,1032654
3600,2,2023,1,407622,482313,205523,1773756,154677,341336,1877307,754419
3601,5,2024,2,274440,461476,330824,447466,249561,186140,1203959,2346795
3602,3,2022,11,134322,76796,377721,1178866,262791,229043,713130,2484338
3603,2,2023,9,222249,70461,82470,2612503,55056,201017,1776334,3232420
3604,2,2022,8,583618,159890,279088,958886,88677,338569,933945,1625410
3605,4,2021,2,893324,357418,116276,1385033,255055,349258,204689,4923446
3606,5,2023,10,745668,183048,302566,2607311,236751,298163,477757,1077838
3607,3,2021,12,629082,192053,232528,1332361,188906,223234,567294,1948036
3608,3,2022,11,578298,61215,194217,2592880,72784,372602,1696973,786665
3609,3,2025,8,967677,84236,283092,1957960,211680,207928,1270251,4208875
3610,5,2021,6,992706,335552,332187,2439939,203244,159458,1450774,3070603
3611,3,2023,3,691084,318245,199867,613556,118992,206939,746067,1979212
3612,3,2023,3,181650,300282,356509,1443722,96959,90591,1077305,3905362
3613,1,2025,9,708052,295904,329617,579894,236537,241482,693518,1344242
3614,1,2022,1,373110,268606,120218,1075554,276063,388834,1396458,1894005
3615,3,2023,5,798406,318047,97988,2849261,197412,345327,224706,1505036
3616,4,2023,1,299711,410134,337204,1056024,215577,104657,1915472,637860
3617,1,2022,1,863622,121362,310473,2566601,137276,380703,1137699,2427825
3618,4,2022,9,611999,281410,102353,2148608,270263,201697,413428,3294520
3619,4,2025,6,177873,236958,280366,2775328,217371,268640,1070045,3560450
3620,4,2024,1,691329,307376,130661,546812,264979,310366,317870,907556
3621,3,2023,10,322376,341034,54735,2530422,141174,243410,1463817,1351167
3622,3,2024,11,591527,131201,340580,1041830,291953,367348,1065511,3561408
3623,2,2025,12,118459,72206,263564,1869956,180544,112016,375986,3712212
3624,5,2022,7,938933,338624,163138,886994,94588,390090,347239,4072683
3625,3,2024,6,963685,488929,220374,2974024,182973,287593,884967,3006682
3626,4,2024,10,932670,151767,323010,2349077,291612,77994,1315328,4786552
3627,2,2021,5,552917,86245,353887,983775,143670,298742,445720,1019748
3628,3,2025,5,730047,242100,360260,464006,69321,91185,1313330,965488
3629,4,2023,5,208178,385732,358191,451025,132542,83680,729053,2454622
3630,4,2024,9,281992,159928,107250,2393145,98563,362183,1571410,4153923
3631,4,2022,8,220279,96080,325318,2309922,73501,289485,1598200,4787825
3632,5,2024,10,162850,402445,282581,2434805,93266,65436,1703901,1760617
3633,4,2024,9,954228,106566,234531,1514996,243739,201152,1199298,3207333
3634,1,2022,9,553875,164403,67636,2959800,229288,370480,1421999,1680438
3635,4,2022,2,484096,65230,208278,815113,56072,220156,1548435,1419424
3636,1,2024,11,620739,434666,234776,2282741,73387,100836,247608,4568555
3637,1,2025,7,498157,210927,122399,2904285,94486,238689,993917,4448554
3638,4,2023,11,883870,412825,343686,1454317,140099,286157,252298,4941065
3639,3,2022,5,871826,63798,342005,2141632,289990,55609,1295702,1270784
3640,1,2025,2,754571,177530,62248,2809775,62447,262767,1777108,4757084
3641,5,2023,2,703241,448651,326755,2499656,197073,147221,1333442,2967906
3642,4,2024,8,157803,222760,366459,1443193,276489,68663,912292,4976248
3643,1,2024,6,304160,93978,228056,455720,209625,249915,1815396,4233686
3644,5,2023,6,532288,318406,68729,2291835,148384,226367,568931,3968951
3645,1,2025,2,789172,417422,227148,1043815,215206,62235,262068,3259508
3646,3,2023,12,966938,475139,323805,1207267,120536,220128,1836381,4780847
3647,2,2023,9,289622,231257,377567,2188628,174995,143010,1447360,4045647
3648,5,2022,4,375153,424378,122829,2626785,120394,125026,1245054,4293061
3649,1,2025,2,172046,247237,222993,2531151,91744,294339,1809425,2583274
3650,1,2022,11,641645,228040,288331,1533301,143099,231856,474434,4959155
